Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of response to external stimulus (GO:0032103)	2/201	0.053196937240103041311112264111216063611209392547607421875	0.1254171171006677465431522477956605143845081329345703125	0.0837077171133866482222174454363994300365447998046875	0.18395231252102173247209293549531139433383941650390625	-1.487485788571737	4.363918058921762	TLR4;IL6R
muscle contraction (GO:0006936)	2/195	0.05040471543079451388624789842651807703077793121337890625	0.12134421481633354822360360003585810773074626922607421875	0.07950988466565327150714637127748574130237102508544921875	0.18345165641125571465153143435600213706493377685546875	-1.4254594022092393	4.25880307355903	ROCK1;ROCK2
coagulation (GO:0050817)	3/472	0.05619164586639800729184202054966590367257595062255859375	0.1285267480038053966584499221426085568964481353759765625	0.1022998177627514326815116874058730900287628173828125	0.1965295802959586557445703647317714057862758636474609375	-1.4762424572038413	4.250083113579776	PRKCD;MPL;PIK3R1
blood coagulation (GO:0007596)	3/472	0.05619164586639800729184202054966590367257595062255859375	0.1285267480038053966584499221426085568964481353759765625	0.1022998177627514326815116874058730900287628173828125	0.1965295802959586557445703647317714057862758636474609375	-1.4737968431143338	4.243042221961041	PRKCD;MPL;PIK3R1
regulation of vasculature development (GO:1901342)	2/197	0.051329314463816035074561483497745939530432224273681640625	0.12248032385025842128101203343248926103115081787109375	0.080901476828102947269627520654466934502124786376953125	0.183531769258866772620564233875484205782413482666015625	-1.4287521225141642	4.24266979511233	ROCK1;ROCK2
hemostasis (GO:0007599)	3/478	0.0579328128115162710454200123422197066247463226318359375	0.130704002746418190827881744553451426327228546142578125	0.1052349579626100928297915970688336528837680816650390625	0.197564546365191884280676504204166121780872344970703125	-1.462282317508888	4.1652692719753475	PRKCD;MPL;PIK3R1
regulation of leukocyte differentiation (GO:1902105)	2/210	0.057486899475793051816907563988934271037578582763671875	0.1302556957851338792497841723161400295794010162353515625	0.09013055325013562268932076904093264602124691009521484375	0.1887507299837241081519323415705002844333648681640625	-1.427352528680255	4.076801712249635	PIK3R1;TLR4
positive regulation of cell cycle process (GO:0090068)	2/220	0.06239120537150145973104287122623645700514316558837890625	0.1350740789027336796745970559641136787831783294677734375	0.09743494608395759926100510028845747001469135284423828125	0.193104245900363291621459893576684407889842987060546875	-1.4606001617483368	4.052188238839729	ROCK2;IGF1R
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	2/213	0.058943254299156137843151981314804288558661937713623046875	0.13228318865289867556356284694629721343517303466796875	0.09230381108484608798647741423337720334529876708984375	0.1910688889456314265569147892165347002446651458740234375	-1.3758673578329321	3.8953282691993225	MAP3K3;TLR4
regulation of anatomical structure size (GO:0090066)	2/232	0.0684586879897870759226208292602677829563617706298828125	0.14117462024500315731501132177072577178478240966796875	0.10641761796965649999879843790040467865765094757080078125	0.197564546365191884280676504204166121780872344970703125	-1.4125902569496087	3.7878958213472598	PRKCD;PAK3
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	2/214	0.059431577510722595480974206338942167349159717559814453125	0.13228318865289867556356284694629721343517303466796875	0.09303171725362967270367420269394642673432826995849609375	0.191331071626654469763906263324315659701824188232421875	-1.313964312224849	3.7092287318519164	TLR4;IL6R
cellular response to abiotic stimulus (GO:0071214)	2/232	0.0684586879897870759226208292602677829563617706298828125	0.14117462024500315731501132177072577178478240966796875	0.10641761796965649999879843790040467865765094757080078125	0.197564546365191884280676504204166121780872344970703125	-1.3801987911214677	3.7010373020745297	PIK3R1;TLR4
regulation of protein complex assembly (GO:0043254)	2/244	0.0747146233235594092736420179790002293884754180908203125	0.1459199809662143632049691177599015645682811737060546875	0.1156191649520364184144938235476729460060596466064453125	0.2076630554886901569577872805894003249704837799072265625	-1.3944000042080853	3.617184389458839	PRKCD;PAK3
muscle system process (GO:0003012)	2/237	0.0710430477314257513565820545409223996102809906005859375	0.1434723012722451951361790634109638631343841552734375	0.11022608018743411395501397009866195730865001678466796875	0.2011380717415801877567815836300724186003208160400390625	-1.2957298061342166	3.426517666975799	ROCK1;ROCK2
regulation of inflammatory response (GO:0050727)	2/247	0.0763067911073772309205054398262291215360164642333984375	0.1468426954623873459393479379286873154342174530029296875	0.117951558377830334478630902594886720180511474609375	0.2091991250849560002311733342139632441103458404541015625	-1.3295529738414205	3.4209309459581845	PRKCD;TLR4
rhythmic process (GO:0048511)	2/252	0.07898464423437863424215521490623359568417072296142578125	0.14930878222213295192233317720820195972919464111328125	0.12186593013992948197898869011623901315033435821533203125	0.2124315582228665510999832122251973487436771392822265625	-1.3154909731672888	3.339376232458011	ROCK2;BMPR1B
regulation of T cell activation (GO:0050863)	2/259	0.08278328789446283419994898622462642379105091094970703125	0.1516472618951664463882167410702095367014408111572265625	0.1274007030220546121679348061661585234105587005615234375	0.2179499630212008709495563607561052776873111724853515625	-1.2858207058266422	3.203659673786295	PAK1;PIK3R1
regulation of innate immune response (GO:0045088)	2/254	0.08006412959737563284079442382790148258209228515625	0.14930878222213295192233317720820195972919464111328125	0.123440905973588310740041151802870444953441619873046875	0.214274780180568391596551691691274754703044891357421875	-1.2545159969713704	3.1675617460784875	RPS6KA1;TLR4
positive regulation of defense response (GO:0031349)	2/272	0.0899852408557124949783911915801581926643848419189453125	0.1589460072066805340629258580520399846136569976806640625	0.1378379202809615622360439601834514178335666656494140625	0.2296374205083222819201438369418610818684101104736328125	-1.2374386047701937	2.979887799139371	RPS6KA1;TLR4
response to oxidative stress (GO:0006979)	2/290	0.1002532844679969448176137802875018678605556488037109375	0.170184109301800445823715790538699366152286529541015625	0.1525954502916394284195433783679618500173091888427734375	0.24774320164995577986388752833590842783451080322265625	-1.1625461312702416	2.6739205657545253	PPP2CB;PRKCD
negative regulation of immune system process (GO:0002683)	2/311	0.11262861382190246517520648694699048064649105072021484375	0.1846663212763074157773957040262757800519466400146484375	0.17019743572854084678880326464422978460788726806640625	0.260006414729209989200597874514642171561717987060546875	-1.1545582931469998	2.521162157839916	PIK3R1;TLR4
morphogenesis of an epithelium (GO:0002009)	2/296	0.1037474915142899967168688135643606074154376983642578125	0.1731913769633711963624733698452473618090152740478515625	0.15758543950472059247402967230300419032573699951171875	0.250926314918512749496670721782720647752285003662109375	-1.1011240701296647	2.4949217409878566	PAK1;IGF1R
regulation of cell growth (GO:0001558)	2/322	0.11926583668931757531428416996277519501745700836181640625	0.1921247330325971669484630410806857980787754058837890625	0.1795579582762449610822130807719076983630657196044921875	0.26580802750699883407747847741120494902133941650390625	-1.0692338111522006	2.273619156258934	CDKL5;RPS6KA1
regulation of response to wounding (GO:1903034)	2/347	0.134704377278748788082651799413724802434444427490234375	0.203940960096095025289031354986946098506450653076171875	0.20112332197007720679948761244304478168487548828125	0.28662669637043702852707838246715255081653594970703125	-1.0707984796255257	2.146600478870279	PRKCD;TLR4
negative regulation of tumor necrosis factor production (GO:0032720)	1/34	0.06106619852326465591740856098112999461591243743896484375	0.1344755648331466268974310196426813490688800811767578125	0.080041657699192747532634939489071257412433624267578125	0.18345165641125571465153143435600213706493377685546875	-0.7399544810034783	2.0687623564781017	TLR4
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/35	0.062806184030860467970569516182877123355865478515625	0.1350740789027336796745970559641136787831783294677734375	0.08223464540463716609952626868107472546398639678955078125	0.183531769258866772620564233875484205782413482666015625	-0.7450343678828745	2.0620329152518173	TLR4
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/32	0.057576793064443236580540741442746366374194622039794921875	0.1302556957851338792497841723161400295794010162353515625	0.0756404139476074266479344032632070593535900115966796875	0.1784337970046123711398422528873197734355926513671875	-0.6916371047941993	1.9743719643249618	TLR4
negative regulation of muscle cell apoptotic process (GO:0010656)	1/24	0.04349256606343489262034296416459255851805210113525390625	0.11432331650960030067221140370747889392077922821044921875	0.05783017557083580673094047597260214388370513916015625	0.15699470613984278788421988792833872139453887939453125	-0.6291594419981303	1.9725188196301002	IGF1R
regulation of filopodium assembly (GO:0051489)	1/35	0.062806184030860467970569516182877123355865478515625	0.1350740789027336796745970559641136787831783294677734375	0.08223464540463716609952626868107472546398639678955078125	0.183531769258866772620564233875484205782413482666015625	-0.7032258346795154	1.9463193652196151	PRKCD
cellular component disassembly (GO:0022411)	2/350	0.136587463397993713609679389264783822000026702880859375	0.20414155179339132928362232632935047149658203125	0.203734301942147311148545441028545610606670379638671875	0.287870310594023848249634056628565303981304168701171875	-0.9768468185646434	1.9446969873958553	ROCK1;PRKCD
regulation of muscle cell apoptotic process (GO:0010660)	1/38	0.0680073377608181595110892203592811711132526397705078125	0.14117462024500315731501132177072577178478240966796875	0.0887832086878942716712259652922512032091617584228515625	0.1887507299837241081519323415705002844333648681640625	-0.7069732502856632	1.9004428406976221	IGF1R
macrophage activation (GO:0042116)	1/26	0.04703270257604323656419609278600546531379222869873046875	0.1181161655930022258420564185144030489027500152587890625	0.062313709439958675506687768574920482933521270751953125	0.1612367231758930763430015531412209384143352508544921875	-0.6201645632088811	1.8957885695052723	TLR4
negative regulation of interferon-gamma production (GO:0032689)	1/27	0.048797986944572872836101140592290903441607952117919921875	0.118837450559136303951390800648368895053863525390625	0.06454770382702350317583039895907859317958354949951171875	0.163431513306217801595465743957902304828166961669921875	-0.62003805876904	1.8725559952306874	TLR4
regulation of interleukin-1 production (GO:0032652)	1/42	0.07489854095488056306972879383465624414384365081787109375	0.1459199809662143632049691177599015645682811737060546875	0.0974441169303310317229005477202008478343486785888671875	0.193104245900363291621459893576684407889842987060546875	-0.7193552174846788	1.8642959935385346	TLR4
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/36	0.06454303207305904510615590652378159575164318084716796875	0.1359837927646129485115267243600101210176944732666015625	0.0844225588864592479954040982192964293062686920166015625	0.18395231252102173247209293549531139433383941650390625	-0.6758010967708625	1.8519809458627425	PIK3R1
positive regulation of interleukin-12 production (GO:0032735)	1/30	0.05407477150354876582749596991561702452600002288818359375	0.1254171171006677465431522477956605143845081329345703125	0.07121873604192251183686579452114528976380825042724609375	0.1734385689491524662475541163075831718742847442626953125	-0.6321059043578602	1.8440978847189786	TLR4
